Metallica,...And Justice for All [Live- Seattle ’89],Seattle ’89,10s,2018,halls of justice painted green money talking power wolves beset your door hear them stalking soon you'll please their appetite they devour hammer of justice crushes you overpower   the ultimate in vanity exploiting their supremacy i can't believe the things you say i can't believe i can't believe the price you pay nothing can save you justice is lost justice is raped justice is gone pulling your strings justice is done seeking no truth winning is all find it so grim so true so real   apathy their stepping stone so unfeeling hidden deep animosity so deceiving through your eyes their light burns hoping to find inquisition sinking you with prying minds  the ultimate in vanity exploiting their supremacy i can't believe the things you say i can't believe i can't believe the price you pay nothing can save you justice is lost justice is raped justice is gone pulling your strings justice is done seeking no truth winning is all find it so grim so true so real   break   lady justice has been raped truth assassin rolls of red tape seal your lips now you're done in their money tips her scales again make your deal just what is truth i cannot tell cannot feel   the ultimate in vanity exploiting their supremacy i can't believe the things you say i can't believe i can't believe the price we pay nothing can save us justice is lost justice is raped justice is gone pulling your strings justice is done seeking no truth winning is all find it so grim so true so real  seeking no truth winning is all find it so grim so true so real ,0.235,0.505,0.26,0.8943
Metallica,Fuel (Live),Metallica Through the Never (Music from the Motion Picture),10s,2013,give me fuel give me fire give me that which i desire ooh   turn on i see red adrenaline crash and crack my head nitro junkie paint me dead and i see red one hundred plus through black and white war horse warhead fuck 'em man whiteknuckle tight through black and white    ooh on i burn fuel is pumping engines burning hard loose and clean    and i burn churning my direction quench my thirst with gasoline    so give me fuel give me fire give me that which i desire hey  turn on beyond the bone swallow future spit out home burn your face upon the chrome yeah take the corner join the crash headlights headlines another junkie lives too fast yeah lives way too fast fast fast ooh    ooh on i burn fuel is pumping engines burning hard loose and clean    and i burn churning my direction quench my thirst with gasoline    so give me fuel give me fire give me that which i desire ooh yeahheh white knuckle tight     give me fuel on i burn on and on give me fire on i burn on and on my desire on i burn on and on    ooh on i burn fuel is pumping engines burning hard loose and clean    and i burn churning my direction quench my thirst with gasoline    so give me fuel give me fire give me that which i desire ,0.155,0.736,0.109,-0.875
Metallica,Ride the Lightning (Live Paris),The Unnamed Feeling - EP,00s,2004,uh yeah we haven't play this song in a while i love it baby   guilty as charged but damn it ain't right there's someone else controlling me death in the air strapped in the electric chair this can't be happening to me  pre who made you god to say i'll take your life from you   flash before my eyes now it's time to die burning in my brain i can feel the flame   wait for the sign to flick the switch of death it's the beginning of the end sweat chilling cold as i watch death unfold consciousnеss my only friend pre my fingers grip with fear what am i doing hеre   flash before my eyes now it's time to die burning in my brain i can feel the flame   someone help me oh please god help me they're trying to take it all away i don't want to die   someone help me oh please god help me they're trying to take it all away i don't want to die   time moving slow the minutes seem like hours the final curtain call i see how true is this just get it over with if this is true just let it be pre wakened by a horrid scream freed from this frightening dream   flash before my eyes now it's time to die burning in my brain i can feel the flame ,0.233,0.594,0.173,-0.9739
Metallica,Hit the Lights (Live),Metallica Through the Never (Music from the Motion Picture),10s,2013,no life til leather we're gonna kick some ass tonight we got the metal madness when our fans start screaming it's right well alright yeah  pre when we start to rock we never wanna stop again   hit the lights hit the lights hit the lights   you know our fans are insane we're gonna blow this place away with volume higher than anything today the only way yeah  pre when we start to rock we never wanna stop again  hit the lights hit the lights hit the lights   with allout screaming we're gonna rip right through your brain we got the lethal power it is causing you sweet pain oh sweet pain yeah  pre when we start to rock we never wanna stop again   hit the lights hit the lights hit the lights hit the lights    ,0.142,0.72,0.138,-0.577
Metallica,One (Live in Mexico City),Live Shit: Binge & Purge (Live in Mexico City),90s,1993,i can't remember anything can't tell if this is true or a dream deep down inside i feel to scream this terrible silence stops me now that the war is through with me i'm waking up i cannot see that there's not much left of me nothing is real but pain now   hold my breath as i wish for death oh please god wake me   back in the womb it's much too real in pumps life that i must feel but can't look forward to reveal look to the time when i'll live fed through the tube that sticks in me just like a wartime novelty tied to machines that make me be cut this shit off from me  hold my breath as i wish for death oh please god wake me  short  break   now the world is gone i'm just one oh god help me hold my breath as i wish for death oh please god help me   break   darkness imprisoning me all that i see absolute horror i cannot live i cannot die trapped in myself body my holding cell landmine has taken my sight taken my speech taken my hearing taken my arms taken my legs taken my soul left me with life in hell no no no  fuck it   all right now  thank you very much my friends you treated us good here man we thank you very much we'll see you good night from metallica thank you ,0.206,0.581,0.213,-0.4423
Metallica,Wasting My Hate (studio demo),NONE,20s,9999,good day how do and i send a smile to you don't waste waste your breath and i won't waste my hate on you  ain't gonna waste my hate ain't gonna waste my hate on you i think i'll keep it for myself  ain't gonna give no more ain't got the time to help you score i think it's time you pleased yourself yourself  good day how do and i send a smile to you don't waste waste your breath and i won't waste my hate on you waste my hate on you hate  you think you're worthy now you think enough to even raise the brow and to laugh and tip that twopronged crown  well i see my hands i see my feet i feel that blood that pumps in beat but where the hell's my mind going now dead gone now good day how do and i send a smile to you don't waste waste your breath and i won't waste my hate on you waste my hate on you  think i'll keep it for myself hate  ain't gonna waste my hate but i'm so greedy when they say better to give than to receive  ain't gonna waste my hate no no ain't got time to waste my hate on you i think i'll keep it all for myself for myself  good day how do and i send a smile to you don't waste waste your breath and i won't waste my hate on you waste my hate on you  think i'll keep it for myself yeah hate ,0.03,0.555,0.415,0.9988
Metallica,Fuel (Live at ’The Late Late Show with Craig Ferguson),NONE,20s,9999,give me fuel give me fire give me that which i desire ooh   turn oni see red adrenaline crash and crack my head nitro junkie paint me dead and i see red  one hundred plus through black and white war horse warhead fuck 'em man whiteknuckle tight through black and white    ohh on i burn fuel is pumping engines burning hard loose and clean    and i burn churning my direction quench my thirst with gasoline   so give me fuel give me fire give me that which i desire  hey   turn on beyond the bone swallow future spit out home burn your face upon the chrome yeah  take the corner join the crash headlights headlines another junkie lives too fast yeah lives way too fast fast fast oohhaye    ohh on i burn fuel is pumping engines burning hard loose and clean    and i burn churning my direction quench my thirst with gasoline   so give me fuel give me fire give me that which i desire ooh yeaheah  white knuckle tight    give me fuel on i burn on and on give me fire on i burn on and on my desire on i burn on and on    ohh on i burn fuel is pumping engines burning hard loose and clean    and i burn churning my direction quench my thirst with gasoline    so give me fuel give me fire give me that which i desire ,0.155,0.736,0.109,-0.875
Metallica,Poor Twisted Me (acoustic),NONE,20s,9999,oh poor twisted me oh poor twisted me i feast on sympathy i chew on suffer i chew on agony  and swallow whole the pain oh it's too good to be all this misery is just for oh poor twisted me poor twisted me  ooh yeah poor twisted me  poor mistreated me poor mistreated me i drown without a sea i'm filled with sorrow once filled with misery  and hated the deep dark blue oh woe is me such a burden to bear poor mistreated me yeah finally reached the shore i survived the storm now you're feeling cold ever since he was born your pain is so over you  finally reached the shore i survived the storm now you're feeling cold ever since he was born no more  your pain is so over you could ya be my friend such a burden to see oh poor twisted me  you you poor twisted me ,0.366,0.515,0.119,-0.9953
Metallica,Leper Messiah (Live),The Unnamed Feeling - EP,00s,2004,bonjour   james hetfield spineless from the start sucked into the part circus comes to town you play the lead clown  pre james hetfield please please falling to your knees living by his story knees knees falling to your knees suffer for his glory you will   james hetfield time for lust time for lie time to kiss your life goodbye send me money send me green heaven you will meet make a contribution and you'll get a better seat bow to leper messiah   james hetfield marvel at his tricks need your sunday fix blind devotion came rotting your brain pre james hetfield chain chain join the endless chain taken by his glamour fame famе infection is the game stinking drunk with powеr we see   james hetfield time for lust time for lie time to kiss your life goodbye send me money send me green heaven you will meet make a contribution and you'll get a better seat bow to leper messiah   james hetfield witchery weakening sees the sheep are gathering set the trap hypnotize now you follow   james hetfield time for lust time for lie time to kiss your life goodbye send me money send me green heaven you will meet make a contribution and you'll get a better seat lie lie lie lie lie lie lie lie thank you ,0.093,0.701,0.207,0.9834
Metallica,Disposable Heroes (4th Dimension Heavy Acoustic Version),NONE,20s,9999,this is really the fourth dimension bro here we go check this out   bodies fill the fields i see hungry heroes end no one to play soldier now no one to pretend running blind through killing fields bred to kill 'em all victim of what's said should be servant 'til i fall   tell me why am i dying kill have no fear live live off lying hell hell is here i was born for dying oh   barking of machine gun fire is nothing to me now sounding of the clock that ticks get used to it somehow more a man more stripes you wear glory seeker trend bodies fill the fields i see slaughter never ends   tell me why am i dying kill hell is here lie live off lying hell hell is here don't you know that i was born for dying oh   soldier boy made of clay now an empty shell twentyone only son but he served us well bred to kill not to care do just as we say finished here greetings death he's yours to take away   life planned out before my birth nothing could i say had no chance to see myself molded day by day looking back i realize nothing have i done left to die with only friend alone i clench my gun   tell me why am i dying kill have no fear lie live off lying hell hell is here don't you know that i was born for dying    back to the front you will do what i say when i say back to the front you will die when i say you must die back to the front you coward you servant you blind man back to the front you coward you servant you blind man back to the front you will do what i say when i say back to the front you will die when i say you must die back to the front you coward you servant you blind man back to the front you coward you servant you blind man back to the front coward servant blind man back to the front coward servant blind man back to the front coward servant blind man back to the front coward servant blind man  tell me why am i dying kill have no fear lie live off lying hell hell is here don't you know that i was born for dying ,0.393,0.572,0.035,-0.9996
Metallica,Nothing Else Matters (Live in Mexico City),Live Shit: Binge & Purge (Live in Mexico City),90s,1993,so close no matter how far couldn't be much more from the heart forever trusting who we are and nothing else matters never opened myself this way life is ours we live it our way all these words i don't just say and nothing else matters trust i seek and i find in you every day for us something new open mind for a different view and nothing else matters   never cared for what they do never cared for what they know but i know   so close no matter how far it couldn't be much more from the heart forever trusting who we are and nothing else matters  never cared for what they do never cared for what they know but i know yeah      i never opened myself this way life is ours we live it our way all these words i don't just say and nothing else matters trust i seek and i find in you every day for us something new open mind for a different view and nothing else matters   never cared for things they say never cared for games they play never cared for what they do never cared for what they know and i know oh yeahyeah     so close no matter how far couldn't be much more from the heart forever trusting who we are no nothing else matters ,0.184,0.739,0.077,-0.9615
Metallica,Wherever I May Roam (Live in Mexico City),Live Shit: Binge & Purge (Live in Mexico City),90s,1993,and the road becomes my bride and the road becomes my bride i have stripped of all but pride so in her i do confide and she keeps me satisfied gives me all i need and with dust in throat i crave only knowledge will i save to this game you stay a slave rover wanderer nomad vagabond call me what you will   oh but i'll take my time anywhere i'm free to speak my mind anywhere never mind anywhere anywhere i roam where i lay my head is home yeah   and the earth becomes my throne and the earth becomes my throne i adapt to the unknown under wandering stars i've grown by myself but not alone i ask no one and my ties are severed clean the less i have the more i gain off the beaten path i reign rover wanderer nomad vagabond call me what you will yeah you will  but i'll take my time anywhere i'm free to speak my mind anywhere never mind anywhere anywhere i roam where i lay my head is home that's right      but i'll take my time anywhere i'm free to speak my mind never mind anywhere anywhere i roam where i lay my head is home fuck yeah      but i'll take my time anywhere i'm free to speak my mind anywhere never mind anywhere anywhere i roam where i lay my head is home carved upon my stone my body lies but still i roam yeah yeah   wherever i may roam wherever i may roam wherever i may roam yeah yeah wherever i may wander wherever i may roam yeah yeah yeah ha ha ha ruff ,0.048,0.703,0.249,0.9961
Metallica,Overkill [Live- Until it Sleeps Japanese EP],Until It Sleeps - EP (Japanese Release),90s,1996,only way to feel the noise is when it is good and loud so good i can't believe it screaming with the crowd   don't sweat it give it back to you don't sweat it give it back to you overkill   on your feet you feel the beat it goes straight to your spine shake your head you must be dead if it don't make you fly    know your body's made to move it goes straight to your spine you got to move it if it don't make you fly     ,0.061,0.82,0.119,0.5837
Metallica,Enter Sandman (Live at Wembley Stadium, London, England / April 20th, 1992),Metallica (Deluxe Box Set),20s,2021,the freddie mercury tribute concert brian may hi folks good evening wembley and the world we are here tonight to celebrate the life and work and dreams of one freddie mercury we're gonna give him the biggest send off in history  roger taylor ok today it's for freddie it's for you and it's to tell everybody arround the world that aids affects  john deacon hello first of all brian roger and myself would like to thank all the artists who are performing here today in london first of all the show must go on and we will start with an american band three times grammy award winners please welcome metallica  enter sandman     say your prayers little one don't forget my son to include everyone i tuck you in warm within keep you free from sin 'til the sandman he comes  pre sleep with one eye open gripping your pillow tight   exit light enter night take my hand we're off to nevernever land  something's wrong shut the light heavy thoughts tonight and they aren't of snow white dreams of war dreams of liars dreams of dragons' fire and of things that will bite yeah  pre sleep with one eye open gripping your pillow tight   exit light enter night take my hand we're off to nevernever land yeahhah      now i lay me down to sleep now i lay me down to sleep pray the lord my soul to keep pray the lord my soul to keep if i die before i wake if i die before i wake pray the lord my soul to take pray the lord my soul to take hush little baby don't say a word and never mind that noise you heard it's just the beast under your bed in your closet in your head  exit light enter night grain of sand  exit light enter night take my hand we're off to nevernever land hehehe hehehe all right   oh yeahyeah yo we're off to nevernever land take my hand we're off to nevernever land take my hand we're off to nevernever land ha ha ha ha ha ha ,0.059,0.735,0.206,0.9942
Metallica,Overkill (live rehearsal),Until It Sleeps,20s,9999,all right   only way to feel the noise is when it is good and loud so good i can't believe it screaming with the crowd   don't sweat it give it back to you don't sweat it give it back to you overkill overkill overkill    on your feet you feel the beat it goes straight to your spine shake your head you must be dead if it don't make you fly   don't sweat it give it back to you don't sweat it give it back to you overkill overkill overkill  ooo yeah  know your body's made to move it goes straight to your spine you got to move it if it don't make you fly   don't sweat it give it back to you don't sweat it give it back to you overkill overkill overkill  ,0.042,0.861,0.097,0.717
Metallica,Fuel (Demo),Fan Can III,90s,1998,demo version of fuel   give me fuel give me fire give me that which i desire ooh   break   give me fuel give me fire give me that which i desire ooh   break   give me fuel give me fire give me that which i desire ooh yeahheh   break   give me fuel give me fire give me that which i desire ooh ,0.14,0.702,0.158,0.296
Metallica,Hit the Lights (Live Paris),The Unnamed Feeling - EP,00s,2004,yeah riff   no life til leather we're gonna kick some ass tonight we got the metal madness when our fans start screaming it's right well alright yeah  pre when we start to rock we never wanna stop again   hit the lights hit the lights hit the lights   you know our fans are insane we're gonna blow this place away with volume higher than anything today the only way yeah pre when we start to rock we never wanna stop again   hit the lights hit the lights hit the lights   with allout screaming we're gonna rip right through your brain we got the lethal power it is causing you sweet pain oh sweet pain yeah  pre when we start to rock we never wanna stop again   hit the lights hit the lights hit the lights hit the lights thank you paris ,0.136,0.705,0.159,-0.0093
Metallica,Motorbreath (Live),The Unnamed Feeling - EP,00s,2004,yes sir this next song this is the last one thank you for coming to see us it's great to see you again this song is dedicated to our road crew for making three shows in one day happend   living and dying laughing and crying once you have seen it you'll never be the same life in the fast lane is just how it seems hard and it's heavy dirty and mean   motorbreath it's how i live my life i can't take it any other way motorbreath the sign of living fast it is going to take your breath away   don't stop for nothing it's full speed or nothing i am taking down you know whatever is in my way getting your kicks as you are shooting the line sending the shivers up and down my spine   motorbreath it's how i live my life i can't take it any other way motorbreath the sign of living fast it is going to take your breath away fuck it  those people who tell you not to take chances they are all missing on what life's about you only live once so take hold of the chance don't end up like others the same song and dance   motorbreath it's how i live my life i can't take it any other way motorbreath the sign of living fast it is going to take your breath away motherfucker yeah  oh yeah thank you paris metallica loves you thank you merci bocu ,0.078,0.803,0.119,0.8775
Metallica,Bleeding Me (Demo),Fan Can III,90s,1998,demo version of bleeding me   ,0.0,1.0,0.0,0.0
Metallica,Nothing Else Matters (August 13th, 1990 Demo),Metallica (Deluxe Box Set),20s,2021,so close no matter how far couldn't be much more from the heart forever trusting who we are and nothing else matters   never opened myself this way life is ours we live it our way all these words i don't just say and nothing else matters   trust i seek and i find in you everyday for us something new open mind for a different view and nothing else matters    yeah nananananana yeah nananananana ooh ananana   so close no matter how far it couldn't be much more from thе heart forever trusting who wе are and nothing else matters   yeah nananananana yeah nananananana ooh anana      never opened myself this way life is ours we live it our way all these words i don't just say and nothing else matters   trust i seek and i find in you everyday for us something new open mind for a different view and nothing else matters    yeah nananananano yeah nanananonono    yeah nanananonono yeah nananananono  and i know yeah     never opened myself this way life is ours we live it our way all these words i don't just say no nothing else matters    ,0.189,0.77,0.041,-0.9533
Metallica,The Thing That Should Not Be (Live Seattle 8/29/89),NONE,20s,9999,all right how's everybody doing all right mate shh i'm having a fucking good time tonight i tell you that right now it's fuckin' happening man very happy ah we're going to go back to the master of puppets album and do something we just started doing a little bit ago a few days ago so just kind of hang out with us will you the fucking heaviest number known to mankind big fat mother fucker called the thing that should not be   messenger of fear in sight dark deception kills the light hybrid children watch the sea pray for father roaming free   fearless wretch insanity he watches lurking beneath the sea great old one forbidden site he searches hunter of the shadows is rising immortal in madness you dwell   crawling chaos underground cult has summoned twisted sound out from ruins once possessed fallen city living death  fearless wretch insanity he watches lurking beneath the sea timeless sleep has been upset he awakens hunter of the shadows is rising immortal in madness you dwell  yeah    in madness you dwell grunts   not dead which eternal lie stranger eons death may die drain you of your sanity face the thing that should not be   fearless wretch insanity he watches lurking beneath the sea great old one forbidden site he awakens hunter of the shadows is rising immortal in madness we dwell yeaheh face the thing that should not be ,0.226,0.616,0.158,-0.9756
Metallica,Nothing Else Matters (July 12th, 1990 Demo),Metallica (Deluxe Box Set),20s,2021,so close no matter how far couldn't be much more from the heart forever trusting who we are and nothing else matters   never opened myself this way life is ours we live it our way all these words i don't just say and nothing else matters   trust i seek and i find in you everyday for us something new open mind for a different view and nothing else matters    yeah nananananano yeah nananananano ooh i want more   so close no matter how far it couldn't be much more from the heart forever trusting who we are and nothing else matters   yeah nananananano yeah nananana oh no ooh anana      never opened myself this way life is ours we live it our way all these words i don't just say and nothing else matters   trust i seek and i find in you everyday for us something new open mind for a different view and nothing else matters    yeah nananananano yeah nananananano    yeah nananananano yeah nananananano  and i know yeah     never opened myself this way life is ours we live it our way all these words i don't just say and nothing else matters    ,0.186,0.767,0.047,-0.9511
Metallica,Enter Sandman (July 12th, 1990 Demo),Metallica (Deluxe Box Set),20s,2021, ,0.0,0.0,0.0,0.0
Metallica,Fade to Black (Live at Slim’s in San Francisco, CA),Fan Can II,90s,1997,life it seems will fade away drifting further every day getting lost within myself nothing matters no one else i have lost the will to live simply nothing more to give there is nothing more for me need the end to set me free   things not what they used to be missing one inside of me deathly lost this can't be real cannot stand this hell i feel emptiness is filling me to the point of agony growing darkness taking dawn i was me but now he's gone   no one but me can save myself but it's too late now i can't think think why i should even try yesterday seems as though it never existed death greets me warm now i will just say goodbye goodbye   ,0.128,0.743,0.13,0.6476
Metallica,Seek and Destroy [Quebec Magnetic - Live],Quebec Magnetic,20s,9999,we're looking for you to start up a fight there's an evil feeling in our brains but it's nothing new you know it drives us insane  	running 	on our way 	hiding 	you will pay 	dying 	one thousand deaths 	running 	on our way 	hiding 	you will pay 	dying 	one thousand deaths 	 	searching 	seek and destroy 	searching 	seek and destroy 	searching 	seek and destroy 	searching 	seek and destroy there is no escape and that's for sure this is the end we won't take any more say goodbye to the world you live in you've always been taking but now you're giving  	running 	on our way 	hiding 	you will pay 	dying 	one thousand deaths 	running 	on our way 	hiding 	you will pay 	dying 	one thousand deaths 	 	searching 	seek and destroy 	searching 	seek and dеstroy 	searching 	seek and destroy 	searching 	seek and dеstroy our brains are on fire with the feeling to kill and it won't go away until our dreams are fulfilled there is only one thing on our minds don't try running away 'cause you're the one we will find  	running 	on our way 	hiding 	you will pay 	dying 	one thousand deaths 	running 	on our way 	hiding 	you will pay 	dying 	one thousand deaths 	 	searching 	seek and destroy 	searching 	seek and destroy 	searching 	seek and destroy 	searching 	seek and destroy ,0.316,0.621,0.063,-0.9974
Metallica,Wherever I May Roam (Live at Slim’s in San Francisco, CA),Fan Can II,90s,1997,and the road becomes my bride and the road becomes my bride i have stripped of all but pride so in her i do confide and she keeps me satisfied gives me all i need and with dust in throat i crave only knowledge will i save to the game you stay a slave roamer wanderer nomad vagabond call me what you will yeah   oh but i'll take my time anywhere free to speak my mind anywhere and ill redefine anywhere anywhеre i roam where i lay my hеad is home yeah   and the earth becomes my throne and the earth becomes my throne i adapt to the unknown under wandering stars i've grown by myself but not alone i ask no one and my ties are severed clean the less i have the more i gain off the beaten path i reign rover wanderer nomad vagabond call me what you will yeah you will  but i'll take my time anywhere im free to speak my mind anywhere and i'll never mind anywhere anywhere i roam where i lay my head is home yeah yeah      but i'll take my time anywhere i'm free to speak my mind and i'll take my time anywhere anywhere i roam where i lay my head is home that's right      but i'll take my time anywhere i'm free to speak my mind anywhere and ill redefine anywhere anywhere i roam where i lay my head is home carved upon my stone my body lies but still i roam yeah yeah   wherever i may roam wherever i may roam roam wherever i may roam wherever i may roam yeah wherever i may wander wander wander wherever i may roam yeah yeah wherever i may roam yeah yeah wherever i may roam wherever i may roam wherever i may roam ,0.053,0.724,0.223,0.9952
Metallica,Broken, Beat & Scarred [Quebec Magnetic - Live],Quebec Magnetic,20s,9999,you rise you fall you're down then you rise again what don't kill ya make ya more strong rise fall down rise again what don't kill ya make ya more strong rise fall down rise again what don't kill ya make ya more strong  through black days through black nights through pitch black insides  	breaking your teeth on the hard life comin' 	show your scars 	cutting your feet on the hard earth runnin' 	show your scars 	breaking your life broken beat and scarred 	but we die hard  the dawn the death the fight to the final breath what don't kill ya make ya more strong dawn death fight final breath what don't kill ya make ya more strong dawn death fight final breath what don't kill ya make ya morе strong they scratch me they scrapе me they cut and rape me  	breaking your teeth on the hard life comin' 	show your scars 	cutting your feet on the hard earth runnin' 	show your scars 	breaking your life broken beat and scarred 	but we die hard 	 	breaking your teeth on the hard life comin' 	show your scars 	cutting your feet on the hard earth runnin' 	show your scars 	bleeding your soul in a hard luck story 	show your scars 	spilling your blood in the hot sun's glory 	show your scars 	breaking your life broken beat and scarred 	we die hard ,0.254,0.582,0.164,-0.9721
Metallica,Nothing Else Matters (Live at Slim’s in San Francisco, CA),Fan Can II,90s,1997,so close no matter how far couldn't be much more from the heart forever trusting who we are and nothing else matters never opened myself this way life is ours we live it our way all these words i don't just say and nothing else matters trust i seek and i find in you every day for us something new open mind for a different view and nothing else matters   never cared for what they do never carеd for what they know but i know   so close no matter how far it couldn't bе much more from the heart forever trusting who we are and nothing else matters  never cared for what they do never cared for what they know but i know      i never opened myself this way life is ours we live it our way all these words i don't just say and nothing else matters trust i seek and i find in you every day for us something new open mind for a different view and nothing else matters   never cared for what they say never cared for games they play never cared for what they do never cared for what they know and i know yeahyeah     so close no matter how far couldn't be much more from the heart forever trusting who we are no nothing else matters ,0.181,0.752,0.067,-0.9669
Metallica,That Was Just Your Life [Quebec Magnetic - Live],Quebec Magnetic,20s,9999,like a siren in my head that always threatens to repeat like a blind man that is strapped into the speeding driver's seat like a face that learns to speak when all it knew was how to bite  like a misery that keeps me focused though i've gone astray like an endless nightmare that i must awaken from each day like conviction a premonition not worthy of so i deny i deny  	i blind my eyes and try to force it all into place 	i stitch them up see not my fall from grace 	i blind my eyеs i hide and feel it passing me by 	i open just in timе to say goodbye  		almost like your life 		almost like your endless fight 		curse the day is long 		realize you don't belong 		disconnect somehow 		never stop the bleeding now 		almost like your fight 		and there it went 		almost like your life like a wound that keeps on bleeding to remind me not to think like a raging river drowning when i only need a drink like a poison that i swallow but i want the world to die  like a release from prison that i didn't know i was in like a fight to live the past i prayed to leave from way back then like a general without a mission until the war will start again start again  	i blind my eyes and try to force it all into place 	i stitch them up see not my fall from grace 	i blind my eyes i hide and feel it passing me by 	i open just in time to say goodbye  		almost like your life 		almost like your endless fight 		curse the day is long 		realize you don't belong 		disconnect somehow 		never stop the bleeding now 		almost like your fight 		and there it went 		almost like your life like a touch from hell to feel how hot that it can get if you get caught like a strike from heaven turns that key and brings you straight down to your knees  like a touch from hell to feel how hot that it can get if i get caught like a strike from heaven to reprieve that brings you straight down to your knees  		almost like your life 		almost like your endless fight 		curse the day is long 		realize you don't belong 		disconnect somehow 		never stop the bleeding now 		almost like your fight 		and there it went 		almost like your life 		that was just your life ,0.19,0.612,0.198,-0.6108
Metallica,Master of Puppets (Live at Slim’s in San Francisco, CA),Fan Can II,90s,1997,end of passion play crumbling away i'm your source of selfdestruction veins that pump with fear sucking darkest clear leading on your death's construction  refrain taste me you will see more is all you need dedicated to how i'm killing you  pre come crawling faster faster obey your master master your life burns faster faster obey your   master master master of puppets i'm pulling your strings twisting your mind and smashing your dreams blinded by me you can't see a thing just call my name 'cause i'll hear you scream master master just call my name 'cause i'll hear you scream master master  needlework the way never you betray life of death becoming clearer pain monopoly ritual misery chop your breakfast on a mirror  refrain taste me you will see more is all you need dedicated to how i'm killing you  pre come crawling faster faster obey your master master your life burns faster faster obey your   master master master of puppets i'm pulling your strings twisting your mind and smashing your dreams blinded by me you can't see a thing just call my name 'cause i'll hear you scream master master just call my name 'cause i'll hear you scream master master post master master master master ,0.15,0.757,0.093,-0.9445
Metallica,Wherever I May Roam (August 13th, 1990 Demo),Metallica (Deluxe Box Set),20s,2021,and the road becomes my bride and the road becomes my bride          yeahhhh yeahhhh     anywhere speak my mind anywhere treat my  anywhere anywhere i roam where i lay my head is home yeah   and the road becomes my bride and the road becomes my bride          yyeahhhh    anywhere speak my mind anywhere treat my  anywhere anywhere i roam where i lay my head is home yeah   and the road becomes my bride and the road becomes my bride          yyeahhhh     anywhere speak my mind anywhere treat my  anywhere anywhere i roam where i lay my head is home yeah      anywhere take my  anywhere speak my mind anywhere anywhere i roam where i lay my head is home yeah       anywhere take my  anywhere speak my mind anywhere anywhere i roam where i lay my head is home yeah anywhere i roam where i lay my head is home yeahyeah   wherever i may roam wherever i may roam wherever i may roam wherever i may roam wherever i may roam ,0.0,0.881,0.119,0.9442
Metallica,One (Live at Slim’s in San Francisco, CA),Fan Can II,90s,1997,i can't remember anything can't tell if this is true or a dream deep down inside i feel to scream this terrible silence stops me now that the war is through with me i'm waking up i cannot see that there's not much left of me nothing is real but pain now   hold my breath as i wish for death oh please god wake me   back in the womb it's much too real in pumps life that i must feel but can't look forward to reveal look to the time when i'll live fed through the tube that sticks in me just like a wartime novelty tied to machines that make me be cut this life off from me  hold my breath as i wish for death oh please god wake me  short  break   now the world is gone i'm just one oh god help me hold my breath as i wish for death oh please god help me   break   darkness imprisoning me all that i see absolute horror i cannot live i cannot die trapped in myself body my holding cell landmine has taken my sight taken my speech taken my hearing taken my arms taken my legs taken my soul left me with life in hell    ,0.184,0.635,0.181,-0.7078
Metallica,Sad But True (August 13th, 1990 Demo),Metallica (Deluxe Box Set),50s,1,hey hey i'm your life i'm the one who takes you there hey hey i'm your life i'm the one who cares hey hey i'm your life i'm the one who takes you there hey hey i'm your life i'm the one who cares    i'm your dream make you real i'm your eyes when you must steal i'm your pain when you can't feel sad but true i'm your dream make you real i'm your eyes whеn you must steal i'm your pain when you can't feel you know it's sad but true   hеy hey i'm your life i'm the one who takes you there hey hey i'm your life i'm the one who cares hey hey i'm your life i'm the one who takes you there hey hey i'm your life i'm the one who cares    i'm your dream make you real i'm your eyes when you must steal i'm your pain when you can't feel sad but true i'm your dream make you real i'm your eyes when you must steal i'm your pain when you can't feel you know it's sad but true      i'm your dream make you real i'm your eyes when you must steal i'm your pain when you can't feel sad but true i'm your dream make you real i'm your eyes when you must steal i'm your pain when you can't feel you know it's sad but true      hey hey i'm your life i'm the one who takes you there hey hey i'm your life i'm the one who cares hey hey i'm your life i'm the one who takes you there hey hey i'm your life i'm the one who cares    i'm your dream make you real i'm your eyes when you must steal i'm your pain when you can't feel sad but true i'm your truth telling lies i'm your reasoned alibis i'm inside open your eyes i'm you ,0.144,0.654,0.202,0.949
Metallica,Battery (Live Seattle 8/29/89),NONE,20s,9999,yeah wake up man  fuck   lashing out the action returning the reaction weak are ripped and torn away hypnotizing power crushing all that cower battery is here to stay   smashing through the boundary lunacy has found me cannot stop the battery pounding out aggression turn into obsession cannot kill the battery cannot kill the family battery is found in me battery battery   crushing all deceivers mashing nonbelievers neverending potency hungry violenceseeker feeding off the weakеr breeding on insanity   smashing through the boundary lunacy has found me cannot stop the battеry pounding out aggression turn into obsession cannot kill the battery cannot kill the family battery is found in me battery battery yeahh     circle of destruction hammer comes crushing powerhouse of energy whipping up a fury dominating flurry we create the battery   smashing through the boundary lunacy has found me cannot stop the battery pounding out aggression turn into obsession cannot kill the battery cannot kill the family battery is found in me battery battery battery fuckin' battery go go  battfuckingery yeah  yeah thanks man we'll see you around take care and fuckin' stay wild man see ya  yeheh ,0.177,0.638,0.185,0.4574
